Name,Accelerator,Align Corners,Batch Size,Cache,Callbacks,Coordinate Mapping,Dataset Dir,Device,Enable Progress Bar,Filter Extent,Hidden Units,Input Layer Out Channels,Intermediate Activation Fn,Interpolation,Kernel Size,Learning Rate,Limit Train Batches,Limit Train Batches,Limit Val Batches,Limit Val Batches,Logger,Max Epochs,Mode,Module Class,Monitor,Normalize,Num Epochs,Num Hidden Layers,Num Samples,Out Units,Radius Search Ignore Query Points,Save Top K,Shuffle,Split,Train Dataloaders,Use Dense Layer For Centers,Val Dataloaders,Window Function,Number Of Params,Number Of Trainable Params,Timestamp,Time This Iter S,Done,Training Iteration,Trial Id,Date,Time Total S,Pid,Hostname,Node Ip,Config,Time Since Restore,Iterations Since Restore,Report On,Train Loss,Train Loss Step,Val Loss,Val Loss Epoch,Train Loss Epoch,Epoch,Step,Should Checkpoint
00088_88,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_radial,datasets/data/dam_break_preprocessed/train,cuda,False,0.07528735270872705,64,8,Tanh,linear,1,0.0009846067718997516,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,4,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,poly6,28418,28418,2023-07-31 17:59:04,2.202434539794922,True,5,e1526_00088,2023-07-31_19-59-04,258.3590350151062,20168,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.000984606771899, 'batch_size': 2, 'kernel_size': 1, 'num_hidden_layers': 4, 'input_layer_out_channels': 8, 'hidden_units': 64, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'linear', 'window_function': 'poly6', 'coordinate_mapping': 'ball_to_cube_radial', 'filter_extent': 0.07528735270872701, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f739054bf70>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f73875b9c30>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7389246650>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f738eb14130>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",258.3590350151062,5,train_epoch_end,0.967134058475494,0.9525086879730221,0.955313086509704,0.955313086509704,0.967134058475494,0.0,330.0,True
00062_62,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.16959263691657417,32,4,ReLU,nearest_neighbor,1,0.0004204558288896569,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,4,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,True,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,7298,7298,2023-07-31 17:08:28,1.645002365112304,True,5,e1526_00062,2023-07-31_19-08-28,89.5357346534729,14306,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.00042045582888900005, 'batch_size': 2, 'kernel_size': 1, 'num_hidden_layers': 4, 'input_layer_out_channels': 4, 'hidden_units': 32, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'nearest_neighbor', 'window_function': 'gaussian', 'coordinate_mapping': 'identity', 'filter_extent': 0.169592636916574, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f73c69c2fe0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f73c69c38e0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f739c316830>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7390256e30>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",89.5357346534729,5,train_epoch_end,1.052844643592834,0.9451653957366941,0.9555122256278991,0.9555122256278991,1.052844643592834,0.0,330.0,True
00097_97,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_volume_preserving,datasets/data/dam_break_preprocessed/train,cuda,False,0.13789941816139648,16,4,Leaky_ReLU,linear,2,0.00014508223138864486,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,3,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,6866,6866,2023-07-31 19:08:53,2.235448598861694,True,5,e1526_00097,2023-07-31_21-08-53,178.33938145637512,23807,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.000145082231388, 'batch_size': 2, 'kernel_size': 2, 'num_hidden_layers': 3, 'input_layer_out_channels': 4, 'hidden_units': 16, 'intermediate_activation_fn': 'Leaky_ReLU', 'interpolation': 'linear', 'window_function': 'gaussian', 'coordinate_mapping': 'ball_to_cube_volume_preserving', 'filter_extent': 0.137899418161396, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f73875bb220>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f73875ba6b0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f73875b8370>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f738e243e50>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",178.33938145637512,5,train_epoch_end,0.9729207158088681,0.9278709292411801,0.9556949138641351,0.9556949138641351,0.9729207158088681,0.0,330.0,True
00090_90,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_volume_preserving,datasets/data/dam_break_preprocessed/train,cuda,False,0.1755610432279507,128,32,GeLU,linear,3,0.0004184790474357416,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,0,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,poly6,9858,9858,2023-07-31 18:23:26,2.22605037689209,True,5,e1526_00090,2023-07-31_20-23-27,167.64175534248352,21358,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.000418479047435, 'batch_size': 2, 'kernel_size': 3, 'num_hidden_layers': 0, 'input_layer_out_channels': 32, 'hidden_units': 128, 'intermediate_activation_fn': 'GeLU', 'interpolation': 'linear', 'window_function': 'poly6', 'coordinate_mapping': 'ball_to_cube_volume_preserving', 'filter_extent': 0.17556104322795002, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7390548520>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f739054b520>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7390549f00>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7386fdd8a0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",167.64175534248352,5,train_epoch_end,0.965414345264434,0.9401506185531611,0.956356585025787,0.956356585025787,0.965414345264434,0.0,330.0,True
00060_60,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_radial,datasets/data/dam_break_preprocessed/train,cuda,False,0.1110744939652469,16,16,Tanh,linear,3,0.00018583127277827443,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,4,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,poly6,47170,47170,2023-07-31 17:06:40,4.396147966384888,True,5,e1526_00060,2023-07-31_19-06-40,85.17805886268616,13908,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.00018583127277800002, 'batch_size': 2, 'kernel_size': 3, 'num_hidden_layers': 4, 'input_layer_out_channels': 16, 'hidden_units': 16, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'linear', 'window_function': 'poly6', 'coordinate_mapping': 'ball_to_cube_radial', 'filter_extent': 0.111074493965246, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f739d2ad9c0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f738e241c30>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f738e240d00>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f738eb15060>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",85.17805886268616,5,train_epoch_end,0.9928040504455561,0.9381327629089351,0.9634811282157891,0.9634811282157891,0.9928040504455561,0.0,330.0,True
00055_55,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_volume_preserving,datasets/data/dam_break_preprocessed/train,cuda,False,0.08060692665834941,128,8,Tanh,linear,2,0.00011663462570139316,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,2,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,177346,177346,2023-07-31 16:59:25,1.912021398544311,True,5,e1526_00055,2023-07-31_18-59-25,71.78684735298157,12678,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.00011663462570100001, 'batch_size': 2, 'kernel_size': 2, 'num_hidden_layers': 2, 'input_layer_out_channels': 8, 'hidden_units': 128, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'linear', 'window_function': 'gaussian', 'coordinate_mapping': 'ball_to_cube_volume_preserving', 'filter_extent': 0.08060692665834901, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7390256a10>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f73902546a0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7390255d50>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f739dd713c0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",71.78684735298157,5,train_epoch_end,0.9638489484786981,0.9565544128417961,0.9641088247299191,0.9641088247299191,0.9638489484786981,0.0,330.0,True
00024_24,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.12926932316436673,48,8,Leaky_ReLU,linear,2,0.0002476168010796436,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,2,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,poly6,32306,32306,2023-07-31 16:04:16,1.093940734863281,True,5,e1526_00024,2023-07-31_18-04-16,72.40692114830017,5404,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.00024761680107900005, 'batch_size': 2, 'kernel_size': 2, 'num_hidden_layers': 2, 'input_layer_out_channels': 8, 'hidden_units': 48, 'intermediate_activation_fn': 'Leaky_ReLU', 'interpolation': 'linear', 'window_function': 'poly6', 'coordinate_mapping': 'identity', 'filter_extent': 0.129269323164366, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f76241a2260>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f741c262d10>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f741c260160>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f76241a23b0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",72.40692114830017,5,train_epoch_end,0.9709311723709101,0.9533556699752801,0.9643774032592771,0.9643774032592771,0.9709311723709101,0.0,330.0,True
00058_58,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.09391509033066192,64,8,Leaky_ReLU,nearest_neighbor,3,0.0001617813905124046,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,1,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,46722,46722,2023-07-31 17:04:56,1.5964686870574951,True,5,e1526_00058,2023-07-31_19-04-56,86.50388431549072,13515,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.00016178139051200002, 'batch_size': 2, 'kernel_size': 3, 'num_hidden_layers': 1, 'input_layer_out_channels': 8, 'hidden_units': 64, 'intermediate_activation_fn': 'Leaky_ReLU', 'interpolation': 'nearest_neighbor', 'window_function': 'gaussian', 'coordinate_mapping': 'identity', 'filter_extent': 0.093915090330661, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f739c316890>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f739c3165c0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f739c3167a0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f741c2637c0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",86.50388431549072,5,train_epoch_end,0.9702816009521481,0.9461874961853021,0.9648446440696711,0.9648446440696711,0.9702816009521481,0.0,330.0,True
00020_20,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.1623562450505329,32,64,Tanh,nearest_neighbor,1,0.000440823042264758,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,0,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,1410,1410,2023-07-31 15:59:40,0.8860785961151121,True,5,e1526_00020,2023-07-31_17-59-40,68.08023262023926,4757,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.00044082304226400004, 'batch_size': 2, 'kernel_size': 1, 'num_hidden_layers': 0, 'input_layer_out_channels': 64, 'hidden_units': 32, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'nearest_neighbor', 'window_function': 'gaussian', 'coordinate_mapping': 'identity', 'filter_extent': 0.162356245050532, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f741c104280>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f741c1057e0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f741c104820>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f762409bfd0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",68.08023262023926,5,train_epoch_end,0.982839882373809,0.9646435976028441,0.9689011573791501,0.9689011573791501,0.982839882373809,0.0,330.0,True
00022_22,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_radial,datasets/data/dam_break_preprocessed/train,cuda,False,0.13070800573951047,48,8,Tanh,nearest_neighbor,1,0.00029908845748299727,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,1,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,2626,2626,2023-07-31 16:02:44,2.322313785552978,True,5,e1526_00022,2023-07-31_18-02-44,90.34359455108643,5165,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.000299088457482, 'batch_size': 2, 'kernel_size': 1, 'num_hidden_layers': 1, 'input_layer_out_channels': 8, 'hidden_units': 48, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'nearest_neighbor', 'window_function': 'gaussian', 'coordinate_mapping': 'ball_to_cube_radial', 'filter_extent': 0.13070800573951, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624214220>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f7624216f50>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7624216c20>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7624215150>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",90.34359455108643,5,train_epoch_end,0.971706807613372,0.958112597465515,0.9692272543907161,0.9692272543907161,0.971706807613372,0.0,330.0,True
00033_33,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_radial,datasets/data/dam_break_preprocessed/train,cuda,False,0.1541550563841955,64,64,Leaky_ReLU,linear,8,0.003886812416504273,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,3,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,True,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,None,10802114,10802114,2023-07-31 16:28:49,1.165773391723632,True,5,e1526_00033,2023-07-31_18-28-49,473.58824610710144,7242,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.0038868124165040005, 'batch_size': 2, 'kernel_size': 8, 'num_hidden_layers': 3, 'input_layer_out_channels': 64, 'hidden_units': 64, 'intermediate_activation_fn': 'Leaky_ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'ball_to_cube_radial', 'filter_extent': 0.15415505638419502, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f73c41f0af0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f73c718c3d0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f73c718cdf0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f73c41f35b0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",473.58824610710144,5,train_epoch_end,1.2878022193908691,0.9694104194641111,0.9698565602302551,0.9698565602302551,1.2878022193908691,0.0,330.0,True
