Name,Accelerator,Align Corners,Batch Size,Cache,Callbacks,Coordinate Mapping,Dataset Dir,Device,Enable Progress Bar,Filter Extent,Hidden Units,Input Layer Out Channels,Intermediate Activation Fn,Interpolation,Kernel Size,Learning Rate,Limit Train Batches,Limit Train Batches,Limit Val Batches,Limit Val Batches,Logger,Max Epochs,Mode,Module Class,Monitor,Normalize,Num Epochs,Num Hidden Layers,Num Samples,Out Units,Radius Search Ignore Query Points,Save Top K,Shuffle,Split,Train Dataloaders,Use Dense Layer For Centers,Val Dataloaders,Window Function,Number Of Params,Number Of Trainable Params,Timestamp,Time This Iter S,Done,Training Iteration,Trial Id,Date,Time Total S,Pid,Hostname,Node Ip,Config,Time Since Restore,Iterations Since Restore,Report On,Train Loss,Train Loss Step,Val Loss,Val Loss Epoch,Train Loss Epoch,Epoch,Step,Should Checkpoint,Val Loss Best
393c44cf_99,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.20826763283917155,35.51873583056478,30.74242856967915,ReLU,linear,6.644551919418017,0.0034553259642755778,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,1.7096612553618766,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,743297,743297,2023-08-08 07:41:28,8.59536862373352,False,20,393c44cf,2023-08-08_09-41-28,1397.8520758152008,4695,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.003455325964275, 'batch_size': 2, 'kernel_size': 6.644551919418017, 'num_hidden_layers': 1.7096612553618762, 'input_layer_out_channels': 30.74242856967915, 'hidden_units': 35.51873583056478, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.20826763283917102, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fba78ec6440>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fba912ec670>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fba912ec370>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fba70de89a0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1397.8520758152008,20,train_epoch_end,0.5789139866828911,0.508411467075347,0.53605055809021,0.53605055809021,0.5789139866828911,5.0,6000.0,True,0.53605055809021
f1d8ce9e_68,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.1667875725807477,33.88294802557297,24.096727947717472,ReLU,linear,3.6291536172445342,0.004084475680506894,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,3.1718955723094107,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,134012,134012,2023-08-08 03:19:57,6.085540771484375,False,20,f1d8ce9e,2023-08-08_05-19-57,1095.6440742015839,28241,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.004084475680506, 'batch_size': 2, 'kernel_size': 3.6291536172445342, 'num_hidden_layers': 3.17189557230941, 'input_layer_out_channels': 24.096727947717472, 'hidden_units': 33.88294802557297, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.166787572580747, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbaa0255ae0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fbaa0256e30>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbaa02561a0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbabb98bfd0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1095.6440742015839,20,train_epoch_end,0.559172272682189,0.538158297538757,0.5454164147377011,0.5454164147377011,0.559172272682189,5.0,6000.0,True,0.5454164147377011
a1a3463e_89,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.23015486312249758,44.485150007813225,17.38767945880268,ReLU,linear,3.0489212504929935,0.0025700463937373824,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,1.8753641715119505,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,67962,67962,2023-08-08 06:23:19,41.798178911209106,False,20,a1a3463e,2023-08-08_08-23-19,1258.876461982727,1932,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.0025700463937370003, 'batch_size': 2, 'kernel_size': 3.048921250492993, 'num_hidden_layers': 1.8753641715119502, 'input_layer_out_channels': 17.38767945880268, 'hidden_units': 44.485150007813225, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.23015486312249703, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fba9ce10c70>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fba78ec67d0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fba78ec5c90>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbaa0ef24a0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1258.876461982727,20,train_epoch_end,0.566910445690155,0.5649777650833131,0.547717869281768,0.547717869281768,0.566910445690155,5.0,6000.0,True,0.547717869281768
91fde5eb_74,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.2199527984808045,34.10043520737024,26.481713972860337,ReLU,linear,5.615931490329881,0.0028134492087530842,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,3.9481148951277714,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,656162,656162,2023-08-08 04:19:57,6.20535945892334,False,20,91fde5eb,2023-08-08_06-19-57,1687.5904610157013,30005,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.002813449208753, 'batch_size': 2, 'kernel_size': 5.615931490329881, 'num_hidden_layers': 3.948114895127771, 'input_layer_out_channels': 26.481713972860337, 'hidden_units': 34.10043520737024, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.219952798480804, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fba9ce13e80>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fba9ce11750>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fba9ce13550>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fba912ee620>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1687.5904610157013,20,train_epoch_end,0.5728440284729001,0.534673690795898,0.5831028819084161,0.5831028819084161,0.5728440284729001,5.0,6000.0,True,0.568913280963897
ec7c3e89_48,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.23207211347670786,53.25004527210597,14.24397416215528,ReLU,linear,4.673125900783225,0.004178057661095434,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,1.2074747946283226,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,155523,155523,2023-08-08 00:50:58,9.736172199249268,False,20,ec7c3e89,2023-08-08_02-50-59,1019.1883466243744,22632,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.004178057661095001, 'batch_size': 2, 'kernel_size': 4.673125900783225, 'num_hidden_layers': 1.207474794628322, 'input_layer_out_channels': 14.24397416215528, 'hidden_units': 53.25004527210597, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.23207211347670703, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbaca7c2a10>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fbaca7c1fc0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbabe8afd90>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbaca7c0c70>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1019.1883466243744,20,train_epoch_end,0.646119654178619,0.574745416641235,0.599112391471862,0.599112391471862,0.646119654178619,5.0,6000.0,True,0.599112391471862
0677cfae_69,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.18897088306858828,25.25373173644529,9.993885187363967,ReLU,linear,5.334865441103258,0.00569314638313019,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,2.590187197188531,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,176124,176124,2023-08-08 03:22:58,6.5308003425598145,False,20,0677cfae,2023-08-08_05-22-58,1078.6903910636902,28475,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.0056931463831300004, 'batch_size': 2, 'kernel_size': 5.334865441103258, 'num_hidden_layers': 2.590187197188531, 'input_layer_out_channels': 9.993885187363967, 'hidden_units': 25.25373173644529, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.188970883068588, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbab40bd9f0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fbab40bdfc0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbab40bc190>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbaa0ef0970>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1078.6903910636902,20,train_epoch_end,0.593219697475433,0.5674360394477841,0.6070650219917291,0.6070650219917291,0.593219697475433,5.0,6000.0,True,0.6070650219917291
ea3fdb45_3,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.22821754330405483,26.40461642323553,12.545624180177516,ReLU,linear,3.7336180394137353,0.001964605009165319,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,2.5742692948967134,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,48658,48658,2023-08-07 19:14:59,0.8175110816955561,False,20,ea3fdb45,2023-08-07_21-14-59,1288.610074520111,9661,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.0019646050091650003, 'batch_size': 2, 'kernel_size': 3.7336180394137353, 'num_hidden_layers': 2.574269294896713, 'input_layer_out_channels': 12.545624180177516, 'hidden_units': 26.40461642323553, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.22821754330405403, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbcaa898700>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fbcaa898610>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbca865c280>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbca8638460>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1288.610074520111,20,train_epoch_end,0.6228702068328851,0.5944337248802181,0.6090707778930661,0.6090707778930661,0.6228702068328851,5.0,6000.0,True,0.6090707778930661
824fb528_18,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.2158656410799633,54.78666177497658,22.410317926391812,ReLU,linear,4.561989062264827,0.0035193776921452462,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,1.2233922702993751,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,246720,246720,2023-08-07 21:38:44,2.378318309783935,False,20,824fb528,2023-08-07_23-38-44,1280.9829490184784,14431,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.0035193776921450004, 'batch_size': 2, 'kernel_size': 4.561989062264827, 'num_hidden_layers': 1.223392270299375, 'input_layer_out_channels': 22.410317926391812, 'hidden_units': 54.78666177497658, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.215865641079963, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbae8c773a0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fbae8c750f0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbae8c75240>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbae8c75ea0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1280.9829490184784,20,train_epoch_end,0.6264327168464661,0.558548092842102,0.6120166182518001,0.6120166182518001,0.6264327168464661,5.0,6000.0,True,0.6120166182518001
a5100836_44,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.22786771197129066,19.141016490127562,23.308085174682375,ReLU,linear,4.080545096535102,0.0034514776269022173,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,2.1671486069793398,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,121953,121953,2023-08-08 00:33:01,4.535581827163696,False,20,a5100836,2023-08-08_02-33-01,1024.9433016777039,21734,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.0034514776269020005, 'batch_size': 2, 'kernel_size': 4.0805450965351024, 'num_hidden_layers': 2.167148606979339, 'input_layer_out_channels': 23.308085174682375, 'hidden_units': 19.141016490127562, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.22786771197129002, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbacde94370>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fbacde94f40>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbacde97160>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbad5c3b6a0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1024.9433016777039,20,train_epoch_end,0.658838391304016,0.600469410419464,0.6499143838882441,0.6499143838882441,0.658838391304016,5.0,6000.0,True,0.6499143838882441
cbb1b37c_14,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.25,63.317282652291674,19.85288280748782,ReLU,linear,7.0,0.006,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,1.0,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,1309392,1309392,2023-08-07 21:16:50,3.132852792739868,False,20,cbb1b37c,2023-08-07_23-16-50,1912.666076183319,13238,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.006, 'batch_size': 2, 'kernel_size': 7.0, 'num_hidden_layers': 1.0, 'input_layer_out_channels': 19.85288280748782, 'hidden_units': 63.317282652291674, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.25, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbaecee30d0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fbaecee33d0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbaecee3c40>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbb12915480>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1912.666076183319,20,train_epoch_end,0.6636112928390501,0.6026619672775261,0.6705445051193231,0.6705445051193231,0.6636112928390501,5.0,6000.0,True,0.6705445051193231
e85c120d_29,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7fbca87268c0>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.23887355712209585,22.504612977169383,20.483788878602137,ReLU,linear,6.100081166041129,0.0031201806747762346,1000,1000,250,250,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbca87267a0>,6,min,<class 'models.cconv.CConvModel'>,val_loss,False,6,1.2464382071854034,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726920>,True,<torch.utils.data.dataloader.DataLoader object at 0x7fbca8726950>,None,325980,325980,2023-08-07 22:51:43,3.517586231231689,False,20,e85c120d,2023-08-08_00-51-43,1121.6969244480133,17673,Jakob-PC-N,172.28.195.161,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 6, 'num_samples': 100, 'learning_rate': 0.0031201806747760004, 'batch_size': 2, 'kernel_size': 6.100081166041129, 'num_hidden_layers': 1.246438207185403, 'input_layer_out_channels': 20.483788878602137, 'hidden_units': 22.504612977169383, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.23887355712209501, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 1000, 'limit_val_batches': 250}}, '_trainer_init_config': {'max_epochs': 6, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fbad1aa4b80>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 1000, 'limit_val_batches': 250, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7fbad1aa5570>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbad1aa76d0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7fbaddda8220>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",1121.6969244480133,20,train_epoch_end,0.7470910549163811,0.6338170766830441,0.696679890155792,0.696679890155792,0.7470910549163811,5.0,6000.0,True,0.696679890155792
